('42', '141', '2034-11-21 18:06:29', '1'),
('43', '2', '2026-07-20 12:32:20', '1'),
('12', '65', '2028-07-21 08:02:49', '-1'),
('48', '9', '2026-12-20 17:31:54', '1'),
('33', '51', '2027-05-16 10:03:24', '1'),
('21', '54', '2027-08-17 07:43:21', '-1'),
('43', '56', '2027-10-13 08:48:56', '1'),
('11', '133', '2034-03-22 06:33:59', '1'),
('4', '63', '2028-05-15 12:15:08', '-1'),
('22', '12', '2024-10-16 08:27:46', '1'),
('4', '42', '2026-08-17 05:31:37', '1'),
('20', '124', '2033-06-11 16:13:05', '1'),
('21', '110', '2032-04-26 22:44:53', '1'),
('5', '40', '2026-06-11 09:43:56', '-1'),
('36', '4', '2025-12-09 05:31:03', '1'),
('33', '6', '2025-09-20 08:47:14', '1'),
('18', '134', '2034-04-27 03:08:21', '1'),
('15', '87', '2030-05-15 16:38:36', '-1'),
('47', '130', '2033-12-16 02:40:00', '1'),
('9', '117', '2032-11-21 13:43:01', '1'),
('4', '93', '2030-11-22 09:19:33', '1'),
('14', '88', '2030-06-10 18:30:52', '1'),
('42', '2', '2026-06-16 07:04:59', '1'),
('19', '75', '2029-05-15 14:26:52', '1'),
('12', '124', '2033-06-11 16:13:05', '-1'),
('3', '74', '2029-04-26 01:02:40', '1'),
('8', '82', '2029-12-16 17:53:04', '1'),
('40', '84', '2030-02-26 11:01:48', '1'),
('5', '47', '2027-01-10 22:03:07', '1'),
('15', '142', '2034-12-16 04:51:44', '1'),
('21', '76', '2029-06-10 16:19:08', '1'),
('42', '81', '2029-11-22 07:07:49', '-1'),
('19', '28', '2025-06-11 07:32:12', '1'),
('16', '116', '2032-10-13 10:54:37', '1'),
('47', '20', '2026-11-13 05:50:31', '-1'),
('16', '104', '2031-10-14 08:42:53', '1'),
('14', '38', '2026-04-26 18:27:28', '1'),
('33', '97', '2031-03-21 08:51:46', '1'),
('50', '117', '2032-11-21 13:43:01', '1'),
('16', '40', '2026-06-11 09:43:56', '1'),
('30', '133', '2034-03-22 06:33:59', '1'),
('31', '72', '2029-02-26 08:50:04', '1'),
('27', '83', '2030-01-11 19:45:20', '1'),
('48', '28', '2026-12-20 17:31:54', '1'),
('13', '82', '2029-12-16 17:53:04', '1'),
('34', '91', '2030-09-06 18:49:46', '1'),
('44', '78', '2029-08-16 12:06:49', '-1'),
('9', '44', '2026-10-13 06:37:12', '1'),
('24', '32', '2025-10-13 04:25:28', '1'),
('47', '67', '2028-09-06 14:26:18', '1'),
('49', '108', '2032-02-26 15:25:16', '1'),
('46', '77', '2029-07-21 10:14:33', '-1'),
('8', '104', '2031-10-14 08:42:53', '1'),
('12', '12', '2024-02-26 06:44:23', '1'),
('37', '61', '2028-03-21 02:16:34', '1'),
('32', '119', '2033-01-11 02:20:32', '1'),
('3', '113', '2032-07-22 07:56:46', '1'),
('40', '14', '2026-04-30 00:41:30', '1'),
('44', '131', '2034-01-11 04:32:16', '-1'),
('14', '108', '2032-02-26 15:25:16', '1'),
('34', '123', '2033-05-16 14:20:49', '1'),
('48', '42', '2026-12-20 17:31:54', '-1'),
('20', '22', '2024-12-15 15:47:23', '1'),
('26', '35', '2026-01-10 19:51:23', '1'),
('48', '65', '2028-07-21 08:02:49', '1'),
('18', '24', '2025-02-27 00:03:08', '1'),
('8', '7', '2023-09-06 12:20:37', '1'),
('22', '142', '2034-12-16 04:51:44', '1'),
('25', '114', '2032-08-17 09:49:02', '1'),
('9', '12', '2024-02-26 06:44:23', '1'),
('6', '3', '2023-06-25 04:04:52', '1'),
('28', '130', '2033-12-16 02:40:00', '-1'),
('47', '123', '2033-05-16 14:20:49', '-1'),
('31', '12', '2025-07-02 12:03:25', '-1'),
('34', '142', '2034-12-16 04:51:44', '1'),
('21', '36', '2026-02-27 02:14:52', '-1'),
('36', '52', '2027-06-11 11:55:40', '-1'),
('50', '129', '2033-11-21 15:54:45', '1'),
('28', '38', '2026-04-26 18:27:28', '1'),
('15', '21', '2024-11-21 05:02:08', '1'),
('35', '28', '2025-11-16 09:52:49', '1'),
('19', '89', '2030-07-21 12:26:17', '1'),
('49', '67', '2028-09-06 14:26:18', '1'),
('28', '108', '2032-02-26 15:25:16', '1'),
('22', '82', '2029-12-16 17:53:04', '-1'),
('39', '79', '2029-09-06 16:38:02', '1'),
('35', '82', '2029-12-16 17:53:04', '1'),
('50', '81', '2029-11-22 07:07:49', '-1'),
('14', '120', '2033-02-25 17:37:00', '1'),
('31', '2', '2025-07-02 12:03:25', '-1'),
('1', '82', '2029-12-16 17:53:04', '-1'),
('32', '92', '2030-10-14 06:31:09', '1'),
('38', '42', '2026-08-17 05:31:37', '-1'),
('5', '2', '2023-05-20 07:30:30', '1'),
('25', '117', '2032-11-21 13:43:01', '-1'),
('41', '33', '2026-05-03 06:55:32', '1'),
('46', '84', '2030-02-26 11:01:48', '1'),
('6', '95', '2031-01-11 21:57:04', '-1'),
('42', '58', '2027-12-15 22:22:35', '1'),
('11', '67', '2028-09-06 14:26:18', '1'),
('13', '101', '2031-07-21 14:38:01', '1'),
('3', '128', '2033-10-13 13:06:21', '1'),
('38', '106', '2031-12-16 22:16:32', '1'),
('35', '52', '2027-06-11 11:55:40', '1'),
('32', '17', '2025-08-15 12:12:52', '1'),
('23', '82', '2029-12-16 17:53:04', '1'),
('14', '105', '2031-11-22 11:31:17', '1'),
('18', '99', '2031-05-15 18:50:20', '1'),
('32', '135', '2034-05-16 16:32:33', '1'),
('21', '3', '2024-09-02 08:18:19', '-1'),
('5', '71', '2029-01-11 17:33:36', '1'),
('29', '48', '2027-02-25 13:19:35', '1'),
('34', '56', '2027-10-13 08:48:56', '1'),
('14', '65', '2028-07-21 08:02:49', '-1'),
('27', '116', '2032-10-13 10:54:37', '1'),
('48', '98', '2031-04-26 05:26:08', '1'),
('32', '16', '2025-08-15 12:12:52', '1'),
('17', '74', '2029-04-26 01:02:40', '1'),
('28', '81', '2029-11-22 07:07:49', '-1'),
('39', '47', '2027-01-10 22:03:07', '-1'),
('46', '112', '2032-06-11 14:01:21', '-1'),
('36', '146', '2035-04-27 05:20:05', '-1'),
('21', '129', '2033-11-21 15:54:45', '-1'),
('16', '77', '2029-07-21 10:14:33', '1'),
('48', '106', '2031-12-16 22:16:32', '1'),
('10', '35', '2026-01-10 19:51:23', '1'),
('6', '98', '2031-04-26 05:26:08', '1'),
('28', '75', '2029-05-15 14:26:52', '-1'),
('7', '68', '2028-10-14 02:07:41', '1'),
('36', '5', '2025-12-09 05:31:03', '-1'),
('6', '57', '2027-11-21 11:37:20', '-1'),
('30', '57', '2027-11-21 11:37:20', '1'),
('23', '27', '2025-05-16 05:39:56', '1'),
('11', '74', '2029-04-26 01:02:40', '1'),
('12', '117', '2032-11-21 13:43:01', '1'),
('13', '67', '2028-09-06 14:26:18', '1'),
('5', '129', '2033-11-21 15:54:45', '-1'),
('47', '69', '2028-11-22 04:56:05', '-1'),
('43', '77', '2029-07-21 10:14:33', '1'),
('26', '133', '2034-03-22 06:33:59', '-1'),
('12', '140', '2034-10-13 15:18:05', '-1'),
('28', '99', '2031-05-15 18:50:20', '1'),
('44', '114', '2032-08-17 09:49:02', '-1'),
('42', '147', '2035-05-15 03:37:16', '1'),
('47', '145', '2035-03-20 17:38:42', '1'),
('35', '55', '2027-09-05 21:07:33', '1'),
('30', '9', '2025-06-30 20:56:24', '-1'),
('39', '25', '2026-03-25 04:07:08', '1'),
('17', '54', '2027-08-17 07:43:21', '1'),
('39', '34', '2026-03-25 04:07:08', '-1'),
('11', '20', '2024-10-13 02:13:44', '1'),
('18', '36', '2026-02-27 02:14:52', '1'),
('37', '65', '2028-07-21 08:02:49', '-1'),
('18', '137', '2034-07-20 21:13:13', '1'),
('8', '83', '2030-01-11 19:45:20', '1'),
('8', '134', '2034-04-27 03:08:21', '-1'),
('19', '91', '2030-09-06 18:49:46', '1'),
('50', '27', '2027-02-28 19:33:37', '-1'),
('36', '42', '2026-08-17 05:31:37', '1'),
('19', '74', '2029-04-26 01:02:40', '1'),
('26', '117', '2032-11-21 13:43:01', '1'),
('4', '96', '2031-02-26 13:13:32', '1'),
('4', '51', '2027-05-16 10:03:24', '-1'),
('2', '38', '2026-04-26 18:27:28', '1'),
('24', '116', '2032-10-13 10:54:37', '1'),
('46', '114', '2032-08-17 09:49:02', '-1'),
('1', '74', '2029-04-26 01:02:40', '1'),
('23', '47', '2027-01-10 22:03:07', '1'),
('50', '137', '2034-07-20 21:13:13', '1'),
('14', '58', '2027-12-15 22:22:35', '1'),
('3', '85', '2030-03-21 06:40:02', '1'),
('29', '116', '2032-10-13 10:54:37', '1'),
('45', '19', '2026-09-15 13:37:55', '1'),
('48', '117', '2032-11-21 13:43:01', '-1'),
('5', '89', '2030-07-21 12:26:17', '-1'),
('20', '70', '2028-12-16 15:41:20', '-1'),
('1', '110', '2032-04-26 22:44:53', '1'),
('22', '39', '2026-05-16 07:51:40', '1'),
('32', '2', '2025-08-15 12:12:52', '1'),
('46', '96', '2031-02-26 13:13:32', '-1'),
('25', '88', '2030-06-10 18:30:52', '1'),
('35', '5', '2025-11-16 09:52:49', '1'),
('13', '102', '2031-08-16 16:30:17', '1'),
('10', '25', '2025-03-21 19:41:22', '1'),
('2', '91', '2030-09-06 18:49:46', '1'),
('8', '103', '2031-09-06 21:01:30', '1'),
('33', '30', '2025-09-20 08:47:14', '-1'),
('29', '60', '2028-02-25 15:31:19', '-1'),
('6', '24', '2025-02-27 00:03:08', '1'),
('26', '25', '2025-03-21 19:41:22', '1'),
('37', '16', '2026-01-12 10:58:24', '1'),
('48', '72', '2029-02-26 08:50:04', '-1'),
('3', '104', '2031-10-14 08:42:53', '-1'),
('25', '69', '2028-11-22 04:56:05', '1'),
('34', '81', '2029-11-22 07:07:49', '1'),
('8', '31', '2025-09-05 16:44:05', '1'),
('3', '110', '2032-04-26 22:44:53', '1'),
('24', '110', '2032-04-26 22:44:53', '-1'),
('11', '61', '2028-03-21 02:16:34', '-1'),
('24', '19', '2024-12-10 18:26:20', '-1'),
('9', '115', '2032-09-05 23:13:14', '1'),
('8', '128', '2033-10-13 13:06:21', '1'),
('31', '75', '2029-05-15 14:26:52', '1'),
('4', '28', '2025-06-11 07:32:12', '1'),
('32', '5', '2025-08-15 12:12:52', '1'),
('40', '117', '2032-11-21 13:43:01', '1'),
('23', '101', '2031-07-21 14:38:01', '1'),
('12', '36', '2026-02-27 02:14:52', '-1'),
('38', '125', '2033-07-20 19:01:29', '1'),
('31', '130', '2033-12-16 02:40:00', '1'),
('20', '95', '2031-01-11 21:57:04', '1'),
('44', '10', '2026-08-10 17:03:33', '1'),
('24', '62', '2028-04-25 22:50:56', '-1'),
('14', '49', '2027-03-22 00:04:50', '1'),
('38', '49', '2027-03-22 00:04:50', '-1'),
('9', '120', '2033-02-25 17:37:00', '-1'),
('9', '22', '2024-12-15 15:47:23', '1'),
('4', '115', '2032-09-05 23:13:14', '-1'),
('40', '132', '2034-02-25 19:48:44', '1'),
('26', '57', '2027-11-21 11:37:20', '1'),
('23', '141', '2034-11-21 18:06:29', '1'),
('48', '115', '2032-09-05 23:13:14', '1'),
('2', '40', '2026-06-11 09:43:56', '1'),
('12', '132', '2034-02-25 19:48:44', '1'),
('3', '120', '2033-02-25 17:37:00', '-1'),
('35', '49', '2027-03-22 00:04:50', '-1'),
('4', '65', '2028-07-21 08:02:49', '1'),
('6', '51', '2027-05-16 10:03:24', '1'),
('46', '122', '2033-04-27 00:56:37', '1'),
('35', '19', '2025-11-16 09:52:49', '1'),
('1', '55', '2027-09-05 21:07:33', '1'),
('30', '144', '2035-02-25 22:00:28', '1'),
('21', '26', '2025-04-26 16:15:44', '-1'),
('6', '13', '2024-03-21 17:29:38', '-1'),
('47', '132', '2034-02-25 19:48:44', '1'),
('3', '69', '2028-11-22 04:56:05', '1'),
('34', '84', '2030-02-26 11:01:48', '1'),
('46', '51', '2027-05-16 10:03:24', '1'),
('27', '8', '2025-03-12 00:59:16', '-1'),
('30', '115', '2032-09-05 23:13:14', '1'),
('25', '95', '2031-01-11 21:57:04', '1'),
('30', '109', '2032-03-22 02:10:31', '1'),
('47', '21', '2026-11-13 05:50:31', '1'),
('28', '135', '2034-05-16 16:32:33', '1'),
('15', '40', '2026-06-11 09:43:56', '1'),
('25', '40', '2026-06-11 09:43:56', '-1'),
('15', '31', '2025-09-05 16:44:05', '-1'),
('43', '71', '2029-01-11 17:33:36', '-1'),
('43', '6', '2026-07-20 12:32:20', '1'),
('23', '89', '2030-07-21 12:26:17', '1'),
('45', '116', '2032-10-13 10:54:37', '1'),
('4', '103', '2031-09-06 21:01:30', '1'),
('33', '142', '2034-12-16 04:51:44', '1'),
('18', '120', '2033-02-25 17:37:00', '1'),
('44', '126', '2033-08-17 12:00:46', '1'),
('20', '94', '2030-12-16 20:04:48', '1'),
('28', '146', '2035-04-27 05:20:05', '1'),
('28', '47', '2027-01-10 22:03:07', '1'),
('16', '120', '2033-02-25 17:37:00', '-1'),
('34', '98', '2031-04-26 05:26:08', '1'),
('12', '126', '2033-08-17 12:00:46', '1'),
('49', '15', '2027-01-25 14:06:16', '-1'),
('40', '64', '2028-06-10 14:07:24', '1'),
('45', '111', '2032-05-16 12:09:05', '-1'),
('34', '4', '2025-10-11 13:18:27', '-1'),
('19', '136', '2034-06-11 18:24:49', '-1'),
('34', '86', '2030-04-26 03:14:24', '1'),
('48', '56', '2027-10-13 08:48:56', '1'),
('43', '85', '2030-03-21 06:40:02', '1'),
('47', '113', '2032-07-22 07:56:46', '1'),
('41', '130', '2033-12-16 02:40:00', '1'),
('36', '55', '2027-09-05 21:07:33', '1'),
('34', '2', '2025-10-11 13:18:27', '1'),
('30', '60', '2028-02-25 15:31:19', '1'),
('31', '95', '2031-01-11 21:57:04', '1'),
('12', '10', '2023-12-21 10:56:42', '-1'),
('28', '71', '2029-01-11 17:33:36', '1'),
('25', '140', '2034-10-13 15:18:05', '-1'),
('4', '10', '2023-12-16 13:35:39', '1'),
('22', '84', '2030-02-26 11:01:48', '1'),
('14', '44', '2026-10-13 06:37:12', '-1'),
('3', '37', '2026-03-21 21:53:06', '-1'),
('18', '31', '2025-09-05 16:44:05', '1'),
('6', '110', '2032-04-26 22:44:53', '1'),
('36', '15', '2025-12-09 05:31:03', '-1'),
('24', '144', '2035-02-25 22:00:28', '-1'),
('5', '79', '2029-09-06 16:38:02', '1'),
('26', '69', '2028-11-22 04:56:05', '-1'),
('4', '82', '2029-12-16 17:53:04', '1'),
('44', '125', '2033-07-20 19:01:29', '1'),
('12', '86', '2030-04-26 03:14:24', '-1'),
('37', '28', '2026-01-12 10:58:24', '1'),
('26', '22', '2025-02-09 01:45:57', '1'),
('9', '138', '2034-08-15 23:05:29', '1'),
('43', '87', '2030-05-15 16:38:36', '-1'),
('34', '49', '2027-03-22 00:04:50', '-1'),
('30', '75', '2029-05-15 14:26:52', '-1'),
('22', '76', '2029-06-10 16:19:08', '-1'),
('9', '99', '2031-05-15 18:50:20', '-1'),
('33', '39', '2026-05-16 07:51:40', '1'),
('2', '72', '2029-02-26 08:50:04', '1'),
('2', '128', '2033-10-13 13:06:21', '1'),
('30', '59', '2028-01-11 00:14:51', '1'),
('2', '114', '2032-08-17 09:49:02', '-1'),
('42', '148', '2035-06-11 20:36:33', '1'),
('44', '84', '2030-02-26 11:01:48', '1'),
('3', '39', '2026-05-16 07:51:40', '1'),
('8', '147', '2035-05-15 03:37:16', '1'),
('6', '47', '2027-01-10 22:03:07', '-1'),
('25', '92', '2030-10-14 06:31:09', '1'),
('2', '141', '2034-11-21 18:06:29', '-1'),
('16', '102', '2031-08-16 16:30:17', '1'),
('21', '81', '2029-11-22 07:07:49', '1'),
('17', '57', '2027-11-21 11:37:20', '-1'),
('38', '29', '2026-02-20 13:46:48', '1'),
('46', '21', '2026-10-08 09:16:09', '1'),
('44', '33', '2026-08-10 17:03:33', '1'),
('20', '106', '2031-12-16 22:16:32', '1'),
('10', '4', '2023-10-02 14:12:53', '1'),
('16', '139', '2034-09-06 03:36:42', '-1'),
('19', '132', '2034-02-25 19:48:44', '1'),
('21', '33', '2025-11-21 07:13:52', '1'),
('45', '136', '2034-06-11 18:24:49', '1'),
('47', '36', '2026-11-13 05:50:31', '1'),
('49', '122', '2033-04-27 00:56:37', '1'),
('30', '81', '2029-11-22 07:07:49', '1'),
('4', '99', '2031-05-15 18:50:20', '1'),
('20', '16', '2024-08-30 02:04:17', '1'),
('48', '26', '2026-12-20 17:31:54', '1'),
('22', '130', '2033-12-16 02:40:00', '1'),
('22', '145', '2035-03-20 17:38:42', '1'),
('25', '121', '2033-03-22 04:22:15', '1'),
('2', '1', '2023-04-03 01:07:01', '1'),
('41', '40', '2026-06-11 09:43:56', '1'),
('20', '50', '2027-04-26 20:39:12', '1'),
('42', '40', '2026-06-16 07:04:59', '-1'),
('8', '25', '2025-03-21 19:41:22', '-1'),
('15', '16', '2024-06-11 05:20:28', '1'),
('19', '143', '2035-01-11 06:44:00', '1'),
('34', '29', '2025-10-11 13:18:27', '1'),
('35', '18', '2025-11-16 09:52:49', '1'),
('47', '105', '2031-11-22 11:31:17', '1'),
('22', '97', '2031-03-21 08:51:46', '1'),
('8', '141', '2034-11-21 18:06:29', '1'),
('31', '107', '2032-01-12 00:08:48', '1'),
('12', '74', '2029-04-26 01:02:40', '1'),
('17', '94', '2030-12-16 20:04:48', '1'),
('14', '73', '2029-03-21 04:28:18', '1'),
('40', '79', '2029-09-06 16:38:02', '-1'),
('22', '138', '2034-08-15 23:05:29', '1'),
('48', '128', '2033-10-13 13:06:21', '-1'),
('37', '142', '2034-12-16 04:51:44', '1'),
('37', '31', '2026-01-12 10:58:24', '-1'),
('42', '48', '2027-02-25 13:19:35', '1'),
('31', '143', '2035-01-11 06:44:00', '-1'),
('11', '28', '2025-06-11 07:32:12', '1'),
('49', '27', '2027-01-25 14:06:16', '-1'),
('36', '109', '2032-03-22 02:10:31', '1'),
('20', '98', '2031-04-26 05:26:08', '1'),
('38', '73', '2029-03-21 04:28:18', '-1'),
('47', '133', '2034-03-22 06:33:59', '1'),
('48', '137', '2034-07-20 21:13:13', '1'),
('10', '21', '2024-11-21 05:02:08', '1'),
('1', '112', '2032-06-11 14:01:21', '1'),
('6', '74', '2029-04-26 01:02:40', '1'),
('41', '49', '2027-03-22 00:04:50', '1'),
('23', '118', '2032-12-16 00:28:16', '1'),
('7', '112', '2032-06-11 14:01:21', '1'),
('46', '68', '2028-10-14 02:07:41', '1'),
('8', '124', '2033-06-11 16:13:05', '-1'),
('32', '6', '2025-08-15 12:12:52', '1'),
('38', '10', '2026-02-20 13:46:48', '1'),
('21', '141', '2034-11-21 18:06:29', '1'),
('18', '107', '2032-01-12 00:08:48', '1'),
('35', '88', '2030-06-10 18:30:52', '1'),
('28', '83', '2030-01-11 19:45:20', '1'),
('6', '132', '2034-02-25 19:48:44', '1'),
('41', '119', '2033-01-11 02:20:32', '1'),
('18', '124', '2033-06-11 16:13:05', '-1'),
('22', '101', '2031-07-21 14:38:01', '-1'),
('49', '98', '2031-04-26 05:26:08', '1'),
('32', '87', '2030-05-15 16:38:36', '-1'),
('31', '61', '2028-03-21 02:16:34', '1'),
('2', '133', '2034-03-22 06:33:59', '1'),
('43', '140', '2034-10-13 15:18:05', '-1'),
('18', '105', '2031-11-22 11:31:17', '1'),
('47', '55', '2027-09-05 21:07:33', '1'),
('36', '94', '2030-12-16 20:04:48', '1'),
('13', '81', '2029-11-22 07:07:49', '-1'),
('32', '10', '2025-08-15 12:12:52', '-1'),
('24', '114', '2032-08-17 09:49:02', '1'),
('23', '90', '2030-08-16 14:18:33', '-1'),
('27', '122', '2033-04-27 00:56:37', '1'),
('11', '104', '2031-10-14 08:42:53', '1'),
('41', '32', '2026-05-03 06:55:32', '1'),
('1', '134', '2034-04-27 03:08:21', '1'),
('42', '99', '2031-05-15 18:50:20', '-1'),
('28', '82', '2029-12-16 17:53:04', '1'),
('39', '15', '2026-03-25 04:07:08', '1'),
('46', '113', '2032-07-22 07:56:46', '1'),
('12', '57', '2027-11-21 11:37:20', '1'),
('12', '134', '2034-04-27 03:08:21', '1'),
('50', '30', '2027-02-28 19:33:37', '1'),
('3', '102', '2031-08-16 16:30:17', '-1'),
('16', '98', '2031-04-26 05:26:08', '1'),
('23', '67', '2028-09-06 14:26:18', '1'),
('23', '45', '2026-11-21 09:25:36', '1'),
('13', '118', '2032-12-16 00:28:16', '1'),
('3', '148', '2035-06-11 20:36:33', '1'),
('8', '19', '2024-09-05 14:32:21', '-1'),
('25', '26', '2025-04-26 16:15:44', '-1'),
('7', '109', '2032-03-22 02:10:31', '1'),
('39', '61', '2028-03-21 02:16:34', '1'),
('48', '104', '2031-10-14 08:42:53', '-1'),
('13', '84', '2030-02-26 11:01:48', '1'),
('41', '129', '2033-11-21 15:54:45', '-1'),
('37', '110', '2032-04-26 22:44:53', '-1'),
('33', '123', '2033-05-16 14:20:49', '1'),
('11', '77', '2029-07-21 10:14:33', '1'),
('4', '39', '2026-05-16 07:51:40', '-1'),
('48', '14', '2026-12-20 17:31:54', '-1'),
('36', '16', '2025-12-09 05:31:03', '-1'),
('25', '108', '2032-02-26 15:25:16', '1'),
('33', '129', '2033-11-21 15:54:45', '1'),
('24', '91', '2030-09-06 18:49:46', '-1'),
('18', '130', '2033-12-16 02:40:00', '1'),
('44', '91', '2030-09-06 18:49:46', '1'),
('22', '126', '2033-08-17 12:00:46', '1'),
('35', '96', '2031-02-26 13:13:32', '1'),
('4', '72', '2029-02-26 08:50:04', '1'),
('10', '72', '2029-02-26 08:50:04', '1'),
('46', '27', '2026-10-08 09:16:09', '-1'),
('23', '65', '2028-07-21 08:02:49', '-1'),
('22', '88', '2030-06-10 18:30:52', '1'),
('32', '13', '2025-08-15 12:12:52', '1'),
('21', '64', '2028-06-10 14:07:24', '1'),
('21', '77', '2029-07-21 10:14:33', '1'),
('28', '88', '2030-06-10 18:30:52', '-1'),
('11', '1', '2023-11-15 14:22:20', '1'),
('43', '142', '2034-12-16 04:51:44', '1'),
('47', '127', '2033-09-06 01:24:58', '1'),
('23', '55', '2027-09-05 21:07:33', '-1'),
('14', '83', '2030-01-11 19:45:20', '1'),
('31', '54', '2027-08-17 07:43:21', '1'),
('41', '106', '2031-12-16 22:16:32', '-1'),
('9', '1', '2023-09-21 04:23:46', '1'),
('30', '82', '2029-12-16 17:53:04', '1'),
('44', '144', '2035-02-25 22:00:28', '1'),
('24', '23', '2025-01-10 17:39:39', '1'),
('20', '56', '2027-10-13 08:48:56', '1'),
('47', '80', '2029-10-14 04:19:25', '1'),
('18', '72', '2029-02-26 08:50:04', '1'),
('1', '92', '2030-10-14 06:31:09', '1'),
('37', '120', '2033-02-25 17:37:00', '1'),
('40', '47', '2027-01-10 22:03:07', '1'),
('40', '147', '2035-05-15 03:37:16', '-1'),
('30', '117', '2032-11-21 13:43:01', '1'),
('17', '113', '2032-07-22 07:56:46', '1'),
('38', '30', '2026-02-20 13:46:48', '-1'),
('4', '62', '2028-04-25 22:50:56', '1'),
('26', '134', '2034-04-27 03:08:21', '1'),
('35', '108', '2032-02-26 15:25:16', '-1'),
('28', '59', '2028-01-11 00:14:51', '1'),
('29', '73', '2029-03-21 04:28:18', '1'),
('34', '144', '2035-02-25 22:00:28', '1'),
('30', '138', '2034-08-15 23:05:29', '-1'),
('14', '84', '2030-02-26 11:01:48', '1'),
('25', '32', '2025-10-13 04:25:28', '-1'),
('27', '77', '2029-07-21 10:14:33', '1'),
('25', '57', '2027-11-21 11:37:20', '1'),
('6', '4', '2023-06-25 04:04:52', '1'),
('36', '1', '2025-12-09 05:31:03', '-1'),
('20', '6', '2024-08-30 02:04:17', '1'),
('26', '55', '2027-09-05 21:07:33', '1'),
('31', '140', '2034-10-13 15:18:05', '1'),
('14', '89', '2030-07-21 12:26:17', '-1'),
('16', '18', '2024-08-17 01:08:09', '-1'),
('46', '97', '2031-03-21 08:51:46', '-1'),
('32', '56', '2027-10-13 08:48:56', '-1'),
('20', '132', '2034-02-25 19:48:44', '-1'),
('5', '30', '2025-08-17 03:19:53', '1'),
('20', '46', '2026-12-15 20:10:51', '1'),
('2', '62', '2028-04-25 22:50:56', '1'),
('18', '9', '2024-06-21 00:02:34', '-1'),
('11', '111', '2032-05-16 12:09:05', '1'),
('14', '34', '2025-12-15 17:59:07', '1'),
('6', '83', '2030-01-11 19:45:20', '-1'),
('7', '97', '2031-03-21 08:51:46', '1'),
('25', '62', '2028-04-25 22:50:56', '1'),
('15', '101', '2031-07-21 14:38:01', '1'),
('35', '72', '2029-02-26 08:50:04', '1'),
('2', '61', '2028-03-21 02:16:34', '-1'),
('15', '61', '2028-03-21 02:16:34', '-1'),
('18', '85', '2030-03-21 06:40:02', '-1'),
('13', '61', '2028-03-21 02:16:34', '-1'),
('28', '46', '2026-12-15 20:10:51', '1'),
('12', '25', '2025-03-21 19:41:22', '1'),
('6', '107', '2032-01-12 00:08:48', '1'),
('50', '18', '2027-02-28 19:33:37', '1'),
('35', '23', '2025-11-16 09:52:49', '1'),
('12', '82', '2029-12-16 17:53:04', '-1'),
('8', '36', '2026-02-27 02:14:52', '1'),
('22', '30', '2025-08-17 03:19:53', '1'),
('38', '148', '2035-06-11 20:36:33', '1'),
('12', '71', '2029-01-11 17:33:36', '1'),
('33', '134', '2034-04-27 03:08:21', '-1'),
('34', '30', '2025-10-11 13:18:27', '1'),
('28', '15', '2025-04-20 03:47:40', '1'),
('10', '49', '2027-03-22 00:04:50', '-1'),
('19', '40', '2026-06-11 09:43:56', '1'),
('14', '54', '2027-08-17 07:43:21', '-1'),
('26', '86', '2030-04-26 03:14:24', '1'),
('20', '113', '2032-07-22 07:56:46', '1'),
('45', '20', '2026-09-15 13:37:55', '1'),
('19', '90', '2030-08-16 14:18:33', '-1'),
('29', '79', '2029-09-06 16:38:02', '-1'),
('35', '10', '2025-11-16 09:52:49', '1'),
('2', '105', '2031-11-22 11:31:17', '1'),
('37', '127', '2033-09-06 01:24:58', '1'),
('48', '118', '2032-12-16 00:28:16', '1'),
('36', '31', '2025-12-09 05:31:03', '1'),
('28', '3', '2025-04-20 03:47:40', '1'),
('5', '28', '2025-06-11 07:32:12', '1'),
('19', '107', '2032-01-12 00:08:48', '1'),
('43', '57', '2027-11-21 11:37:20', '1'),
('31', '132', '2034-02-25 19:48:44', '1'),
('11', '2', '2023-11-15 14:22:20', '1'),
('21', '18', '2024-09-02 08:18:19', '1'),
('18', '34', '2025-12-15 17:59:07', '1'),
('3', '136', '2034-06-11 18:24:49', '-1'),
('37', '107', '2032-01-12 00:08:48', '-1'),
('45', '105', '2031-11-22 11:31:17', '1'),
('26', '95', '2031-01-11 21:57:04', '1'),
('4', '144', '2035-02-25 22:00:28', '-1'),
('11', '4', '2023-11-15 14:22:20', '1'),
('29', '59', '2028-01-11 00:14:51', '1'),
('36', '128', '2033-10-13 13:06:21', '1'),
('39', '146', '2035-04-27 05:20:05', '-1'),
('42', '42', '2026-08-17 05:31:37', '-1'),
('19', '130', '2033-12-16 02:40:00', '1'),
('47', '134', '2034-04-27 03:08:21', '1'),
('38', '90', '2030-08-16 14:18:33', '-1'),
('36', '14', '2025-12-09 05:31:03', '-1'),
('12', '87', '2030-05-15 16:38:36', '1'),
('12', '61', '2028-03-21 02:16:34', '-1'),
('23', '146', '2035-04-27 05:20:05', '-1'),
('37', '38', '2026-04-26 18:27:28', '1'),
('13', '131', '2034-01-11 04:32:16', '1'),
('20', '86', '2030-04-26 03:14:24', '1'),
('11', '36', '2026-02-27 02:14:52', '1'),
('42', '50', '2027-04-26 20:39:12', '1'),
('37', '19', '2026-01-12 10:58:24', '1'),
('41', '17', '2026-05-03 06:55:32', '1'),
